,Zeolite,Meta-learning T_max,Meta-learning Delta_n,Langmuir T_max,Langmuir Delta_n,Sips T_max,Sips Delta_n,Quadratic T_max,Quadratic Delta_n,DSL T_max,DSL Delta_n
172,12212,73.38750000000041,16.812503267712955,70.90000000000038,21.770712376936544,65.50000000000028,20.701063181554282,80.3000000000005,16.814303517446426,69.60000000000035,21.969992171023435
173,13163,45.60000000000001,22.64493458465491,45.0,32.90640768997037,45.0,32.69665465347135,45.0,27.844329214018224,45.0,25.476703023832677
174,2412,61.87500000000024,19.484580297404968,60.100000000000215,25.657051447367326,56.600000000000165,25.28868181791956,66.3000000000003,20.213327444463843,45.0,19.65307555190885
175,8327,45.0,23.478022819393512,45.0,32.71276984206998,45.0,32.0927175044235,45.0,29.04933104507291,45.0,26.381759023588536
176,2183,47.92500000000004,21.408207409341017,47.400000000000034,30.549806320140664,45.0,31.174172735136388,50.80000000000008,24.5770684404885,45.0,22.934668874662755
177,1177,48.18750000000005,21.15556467807808,47.80000000000004,30.141415806421705,45.0,30.94635138503873,51.30000000000009,24.21930442769767,47.20000000000003,30.73576594906998
178,9859,45.0,23.739430637472505,45.0,31.532325124662755,45.0,30.869984960478185,45.0,28.98738036147916,45.0,27.795108175199864
179,9472,47.05000000000002,21.674989401886048,45.400000000000006,31.27539911031359,45.0,31.833865499418614,47.70000000000004,25.589124742470478,45.0,23.524871206205724
180,3592,62.175000000000246,19.0821212781019,62.300000000000246,24.67236094752362,59.400000000000205,24.197303244502873,68.30000000000032,19.626304536352055,70.70000000000036,18.71140503844683
181,12920,45.67500000000001,22.616527996460427,45.0,32.86505827895963,45.0,32.69711050979459,45.0,27.77699217788541,45.0,24.863522863310216
182,2176,53.937500000000135,20.34949232698969,54.90000000000014,27.752220364803847,51.8000000000001,27.76636652313745,59.80000000000021,22.043520636324516,45.0,21.34592757217252
183,5119,51.97500000000011,20.7918653529961,51.000000000000085,29.030384302070587,47.90000000000004,29.436260692188814,55.00000000000014,23.23470203653381,45.0,22.79231200210416
184,5292,75.88750000000044,17.74147714612834,73.80000000000041,22.802621742526696,69.60000000000035,21.640949736331052,81.90000000000052,18.008284008067175,81.90000000000052,18.08130208210282
185,4096,78.17500000000048,17.235986443463258,76.20000000000044,22.105290805214977,71.80000000000038,20.803317714817684,84.80000000000057,17.201201712706464,85.00000000000057,17.24396700854947
186,12294,57.85000000000018,20.125700837527106,58.000000000000185,26.73979283606309,55.10000000000014,26.51727928650273,63.10000000000026,21.36149561418521,66.90000000000032,19.305547579469177
187,2544,66.72500000000032,18.01055133336887,68.10000000000034,22.549590999282938,64.30000000000027,21.742993352518123,76.00000000000044,17.654904048647698,67.1000000000003,22.706478464924288
188,4728,54.51250000000013,20.28744211536043,55.60000000000015,27.55593476100493,52.400000000000105,27.516122372938955,60.60000000000022,21.91444726739899,45.0,21.032420492094396
189,5178,47.42500000000004,21.657275637956406,46.60000000000002,31.001305787784894,45.0,31.58978972427213,49.70000000000007,25.041939697924303,45.0,23.010350561064122
190,860,62.83750000000025,18.6786956216292,61.80000000000024,24.13444342422371,56.20000000000016,23.72831037708578,70.00000000000036,18.643681127634398,59.60000000000021,24.457087272706865
191,5133,46.62500000000002,22.2057329318975,45.0,32.090642309111,45.0,32.488528585356114,47.10000000000003,26.240962195473905,45.0,23.540614461820958
192,252,139.13750000000132,5.2999380457131,132.30000000000123,9.183300443220569,126.00000000000115,7.271176593616461,154.00000000000153,6.454059029531631,150.9000000000015,7.001944480288808
193,5235,46.62500000000003,22.289192399696717,45.0,32.44961295120084,45.0,32.760156011503575,46.60000000000002,26.517678468448956,45.0,24.264876699369786
194,309,73.36250000000041,17.668356975362155,71.70000000000039,22.865099729305538,68.30000000000032,21.90540876914014,79.7000000000005,18.114649600890832,79.8000000000005,18.131618652084722
195,11645,63.437500000000256,18.62585474434684,62.80000000000025,24.036618596373483,57.400000000000176,23.51121453784195,71.70000000000039,18.435559095150264,81.1000000000005,14.414674767687352
196,10995,63.187500000000256,16.909027122958445,63.700000000000266,21.448472391998763,57.300000000000175,20.973785133200806,73.6000000000004,16.314972819793816,85.90000000000057,12.024024712984723
197,2060,46.07500000000002,22.438200417264305,45.0,32.74412856094205,45.0,32.8025392054733,45.0,27.100554799955724,45.0,24.566186284941075
198,10012,46.76250000000002,22.076327643919605,45.2,31.792443240560825,45.0,32.26044974319303,47.80000000000004,25.8413898664803,45.0,22.49687323562467
199,192,104.57500000000084,11.963439695253873,100.40000000000079,15.663491202980637,93.10000000000068,13.424189016937571,113.80000000000098,11.620181969861573,110.60000000000093,12.715002350922088
